x y z strike dip rake shear normal coulomb
(km) (km) (km) (deg) (deg) (deg) (bar) (bar) (bar)
    5.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0990    0.0596    0.1228
    5.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0656    0.0580    0.0888
    5.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0371    0.0560    0.0595
    5.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0166    0.0536    0.0380
    5.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0026    0.0496    0.0224
    5.0000   60.0000  -10.0000   30.0  90.0   180.0   -0.0070    0.0445    0.0107
    5.0000   65.0000  -10.0000   30.0  90.0   180.0   -0.0136    0.0389    0.0019
    5.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0180    0.0333   -0.0047
    5.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0208    0.0280   -0.0096
    5.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0225    0.0233   -0.0132
    5.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0234    0.0191   -0.0157
    5.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0236    0.0155   -0.0174
    5.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0234    0.0124   -0.0184
    5.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0229    0.0098   -0.0189
   10.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0393   -0.0161   -0.0457
   10.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0415   -0.0168   -0.0482
   10.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0435   -0.0174   -0.0504
   10.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0452   -0.0180   -0.0524
   10.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0464   -0.0185   -0.0538
   10.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0468   -0.0189   -0.0543
   10.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0460   -0.0194   -0.0537
   10.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0436   -0.0198   -0.0515
   10.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0388   -0.0204   -0.0469
   10.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0308   -0.0211   -0.0392
   10.0000  -50.0000  -10.0000   30.0  90.0   180.0   -0.0185   -0.0220   -0.0273
   10.0000  -45.0000  -10.0000   30.0  90.0   180.0   -0.0005   -0.0233   -0.0099
   10.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0245   -0.0248    0.0146
   10.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0577   -0.0261    0.0473
   10.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.0994   -0.0271    0.0885
   10.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1474   -0.0278    0.1363
   10.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1961   -0.0294    0.1844
   10.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2351   -0.0361    0.2206
   10.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2509   -0.0560    0.2286
   10.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.2357   -0.0993    0.1960
   10.0000    0.0000  -10.0000   30.0  90.0   180.0    0.2019   -0.1677    0.1348
   10.0000    5.0000  -10.0000   30.0  90.0   180.0    0.1831   -0.2348    0.0892
   10.0000   10.0000  -10.0000   30.0  90.0   180.0    0.2022   -0.2617    0.0976
   10.0000   15.0000  -10.0000   30.0  90.0   180.0    0.2597   -0.2054    0.1775
   10.0000   20.0000  -10.0000   30.0  90.0   180.0    0.2825    0.0139    0.2881
   10.0000   25.0000  -10.0000   30.0  90.0   180.0    0.3672   -0.0636    0.3418
   10.0000   30.0000  -10.0000   30.0  90.0   180.0    0.1991    0.0186    0.2065
   10.0000   35.0000  -10.0000   30.0  90.0   180.0    0.1485    0.0309    0.1608
   10.0000   40.0000  -10.0000   30.0  90.0   180.0    0.1039    0.0393    0.1197
   10.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0701    0.0495    0.0899
   10.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0466    0.0542    0.0683
   10.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0295    0.0537    0.0510
   10.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0167    0.0502    0.0368
   10.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0070    0.0453    0.0252
   10.0000   70.0000  -10.0000   30.0  90.0   180.0   -0.0001    0.0400    0.0159
   10.0000   75.0000  -10.0000   30.0  90.0   180.0   -0.0054    0.0346    0.0085
   10.0000   80.0000  -10.0000   30.0  90.0   180.0   -0.0092    0.0296    0.0027
   10.0000   85.0000  -10.0000   30.0  90.0   180.0   -0.0118    0.0251   -0.0018
   10.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0136    0.0210   -0.0052
   10.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0147    0.0175   -0.0077
   10.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0153    0.0144   -0.0096
   15.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0393   -0.0228   -0.0484
   15.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0412   -0.0243   -0.0509
   15.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0428   -0.0259   -0.0532
   15.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0441   -0.0275   -0.0551
   15.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0446   -0.0292   -0.0563
   15.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0442   -0.0310   -0.0566
   15.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0424   -0.0328   -0.0555
   15.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0387   -0.0346   -0.0525
   15.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0324   -0.0364   -0.0469
   15.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0226   -0.0382   -0.0379
   15.0000  -50.0000  -10.0000   30.0  90.0   180.0   -0.0084   -0.0398   -0.0243
   15.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0114   -0.0408   -0.0050
   15.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0376   -0.0408    0.0213
   15.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0709   -0.0389    0.0553
   15.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1102   -0.0344    0.0965
   15.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1524   -0.0267    0.1417
   15.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1906   -0.0171    0.1838
   15.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.2145   -0.0105    0.2103
   15.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.2130   -0.0170    0.2062
   15.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.1828   -0.0498    0.1629
   15.0000    0.0000  -10.0000   30.0  90.0   180.0    0.1387   -0.1143    0.0929
   15.0000    5.0000  -10.0000   30.0  90.0   180.0    0.1126   -0.1924    0.0357
   15.0000   10.0000  -10.0000   30.0  90.0   180.0    0.1300   -0.2389    0.0345
   15.0000   15.0000  -10.0000   30.0  90.0   180.0    0.1739   -0.1982    0.0946
   15.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1558   -0.1089    0.1122
   15.0000   25.0000  -10.0000   30.0  90.0   180.0    0.2150   -0.1211    0.1665
   15.0000   30.0000  -10.0000   30.0  90.0   180.0    0.3763   -0.1071    0.3335
   15.0000   35.0000  -10.0000   30.0  90.0   180.0    0.1805   -0.0221    0.1716
   15.0000   40.0000  -10.0000   30.0  90.0   180.0    0.1258    0.0104    0.1300
   15.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0961    0.0342    0.1098
   15.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0735    0.0455    0.0917
   15.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0548    0.0491    0.0745
   15.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0396    0.0485    0.0590
   15.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0274    0.0456    0.0457
   15.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0178    0.0416    0.0345
   15.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0103    0.0371    0.0252
   15.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0045    0.0326    0.0176
   15.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0001    0.0283    0.0115
   15.0000   90.0000  -10.0000   30.0  90.0   180.0   -0.0032    0.0243    0.0065
   15.0000   95.0000  -10.0000   30.0  90.0   180.0   -0.0056    0.0208    0.0027
   15.0000  100.0000  -10.0000   30.0  90.0   180.0   -0.0074    0.0176   -0.0004
   20.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0378   -0.0288   -0.0493
   20.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0392   -0.0311   -0.0516
   20.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0403   -0.0334   -0.0536
   20.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0407   -0.0359   -0.0551
   20.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0403   -0.0385   -0.0557
   20.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0388   -0.0411   -0.0552
   20.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0356   -0.0437   -0.0531
   20.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0303   -0.0462   -0.0488
   20.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0222   -0.0484   -0.0416
   20.0000  -55.0000  -10.0000   30.0  90.0   180.0   -0.0106   -0.0502   -0.0307
   20.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0053   -0.0510   -0.0151
   20.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0262   -0.0503    0.0061
   20.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0526   -0.0473    0.0337
   20.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0841   -0.0410    0.0677
   20.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1186   -0.0303    0.1065
   20.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1521   -0.0149    0.1462
   20.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1777    0.0031    0.1789
   20.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.1863    0.0182    0.1936
   20.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.1704    0.0201    0.1784
   20.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.1306   -0.0037    0.1291
   20.0000    0.0000  -10.0000   30.0  90.0   180.0    0.0817   -0.0589    0.0581
   20.0000    5.0000  -10.0000   30.0  90.0   180.0    0.0496   -0.1325   -0.0034
   20.0000   10.0000  -10.0000   30.0  90.0   180.0    0.0534   -0.1907   -0.0229
   20.0000   15.0000  -10.0000   30.0  90.0   180.0    0.0824   -0.2030    0.0012
   20.0000   20.0000  -10.0000   30.0  90.0   180.0    0.1118   -0.1843    0.0380
   20.0000   25.0000  -10.0000   30.0  90.0   180.0    0.1541   -0.1446    0.0962
   20.0000   30.0000  -10.0000   30.0  90.0   180.0    0.1748   -0.0816    0.1422
   20.0000   35.0000  -10.0000   30.0  90.0   180.0    0.2182   -0.0777    0.1871
   20.0000   40.0000  -10.0000   30.0  90.0   180.0    0.1495   -0.0104    0.1453
   20.0000   45.0000  -10.0000   30.0  90.0   180.0    0.1181    0.0148    0.1240
   20.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0950    0.0292    0.1066
   20.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0755    0.0369    0.0903
   20.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0590    0.0401    0.0750
   20.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0453    0.0402    0.0614
   20.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0340    0.0384    0.0494
   20.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0248    0.0356    0.0391
   20.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0175    0.0323    0.0304
   20.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0116    0.0288    0.0231
   20.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0069    0.0254    0.0171
   20.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0033    0.0222    0.0122
   20.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0004    0.0193    0.0081
   25.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0351   -0.0340   -0.0487
   25.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0358   -0.0367   -0.0505
   25.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0361   -0.0396   -0.0519
   25.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0356   -0.0426   -0.0526
   25.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0341   -0.0456   -0.0523
   25.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0312   -0.0486   -0.0507
   25.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0266   -0.0514   -0.0472
   25.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0198   -0.0538   -0.0413
   25.0000  -60.0000  -10.0000   30.0  90.0   180.0   -0.0101   -0.0556   -0.0323
   25.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0030   -0.0563   -0.0195
   25.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0200   -0.0553   -0.0021
   25.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0411   -0.0519    0.0204
   25.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0662   -0.0451    0.0482
   25.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0941   -0.0340    0.0805
   25.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1222   -0.0177    0.1151
   25.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1459    0.0033    0.1472
   25.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1591    0.0264    0.1697
   25.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.1549    0.0456    0.1732
   25.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.1291    0.0515    0.1497
   25.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.0847    0.0337    0.0982
   25.0000    0.0000  -10.0000   30.0  90.0   180.0    0.0351   -0.0124    0.0301
   25.0000    5.0000  -10.0000   30.0  90.0   180.0    0.0002   -0.0781   -0.0310
   25.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0046   -0.1410   -0.0610
   25.0000   15.0000  -10.0000   30.0  90.0   180.0    0.0196   -0.1788   -0.0519
   25.0000   20.0000  -10.0000   30.0  90.0   180.0    0.0610   -0.1831   -0.0122
   25.0000   25.0000  -10.0000   30.0  90.0   180.0    0.1049   -0.1509    0.0446
   25.0000   30.0000  -10.0000   30.0  90.0   180.0    0.1210   -0.0986    0.0816
   25.0000   35.0000  -10.0000   30.0  90.0   180.0    0.1269   -0.0760    0.0965
   25.0000   40.0000  -10.0000   30.0  90.0   180.0    0.1427   -0.0509    0.1223
   25.0000   45.0000  -10.0000   30.0  90.0   180.0    0.1261   -0.0151    0.1201
   25.0000   50.0000  -10.0000   30.0  90.0   180.0    0.1061    0.0061    0.1086
   25.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0883    0.0191    0.0959
   25.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0725    0.0266    0.0832
   25.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0587    0.0303    0.0709
   25.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0469    0.0314    0.0595
   25.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0370    0.0307    0.0493
   25.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0286    0.0291    0.0403
   25.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0218    0.0269    0.0325
   25.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0161    0.0244    0.0259
   25.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0115    0.0219    0.0203
   25.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0078    0.0195    0.0156
   30.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0313   -0.0381   -0.0466
   30.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0314   -0.0411   -0.0478
   30.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0307   -0.0442   -0.0484
   30.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0292   -0.0473   -0.0482
   30.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0266   -0.0503   -0.0467
   30.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0225   -0.0532   -0.0438
   30.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0165   -0.0556   -0.0388
   30.0000  -65.0000  -10.0000   30.0  90.0   180.0   -0.0083   -0.0573   -0.0313
   30.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0025   -0.0579   -0.0206
   30.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0165   -0.0568   -0.0063
   30.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0336   -0.0534    0.0122
   30.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0538   -0.0468    0.0351
   30.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0763   -0.0362    0.0618
   30.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0995   -0.0208    0.0912
   30.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1204   -0.0004    0.1202
   30.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1348    0.0239    0.1443
   30.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1375    0.0491    0.1571
   30.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.1240    0.0692    0.1517
   30.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.0925    0.0762    0.1230
   30.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.0474    0.0619    0.0722
   30.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0001    0.0233    0.0093
   30.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0344   -0.0338   -0.0479
   30.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0435   -0.0939   -0.0810
   30.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0253   -0.1389   -0.0808
   30.0000   20.0000  -10.0000   30.0  90.0   180.0    0.0114   -0.1561   -0.0511
   30.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0499   -0.1432   -0.0074
   30.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0743   -0.1159    0.0279
   30.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0916   -0.0954    0.0534
   30.0000   40.0000  -10.0000   30.0  90.0   180.0    0.1090   -0.0724    0.0801
   30.0000   45.0000  -10.0000   30.0  90.0   180.0    0.1121   -0.0425    0.0951
   30.0000   50.0000  -10.0000   30.0  90.0   180.0    0.1035   -0.0179    0.0964
   30.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0914   -0.0007    0.0912
   30.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0788    0.0107    0.0831
   30.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0667    0.0178    0.0738
   30.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0557    0.0217    0.0644
   30.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0459    0.0235    0.0553
   30.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0373    0.0238    0.0468
   30.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0300    0.0230    0.0393
   30.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0239    0.0218    0.0326
   30.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0187    0.0201    0.0267
   30.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0144    0.0184    0.0217
   35.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0269   -0.0409   -0.0432
   35.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0261   -0.0439   -0.0437
   35.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0246   -0.0470   -0.0434
   35.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0222   -0.0499   -0.0422
   35.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0185   -0.0526   -0.0396
   35.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0133   -0.0549   -0.0353
   35.0000  -70.0000  -10.0000   30.0  90.0   180.0   -0.0063   -0.0565   -0.0289
   35.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0028   -0.0570   -0.0200
   35.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0143   -0.0559   -0.0080
   35.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0283   -0.0527    0.0073
   35.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0448   -0.0467    0.0261
   35.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0631   -0.0371    0.0483
   35.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0822   -0.0232    0.0729
   35.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.1001   -0.0046    0.0983
   35.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1141    0.0183    0.1214
   35.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1204    0.0439    0.1379
   35.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.1152    0.0689    0.1427
   35.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0956    0.0881    0.1309
   35.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.0619    0.0946    0.0997
   35.0000   -5.0000  -10.0000   30.0  90.0   180.0    0.0186    0.0826    0.0516
   35.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0251    0.0499   -0.0051
   35.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0572    0.0011   -0.0568
   35.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0686   -0.0529   -0.0897
   35.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0569   -0.0982   -0.0962
   35.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0284   -0.1241   -0.0781
   35.0000   25.0000  -10.0000   30.0  90.0   180.0    0.0054   -0.1282   -0.0459
   35.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0350   -0.1184   -0.0124
   35.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0597   -0.1035    0.0184
   35.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0798   -0.0837    0.0463
   35.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0904   -0.0597    0.0665
   35.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0913   -0.0369    0.0766
   35.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0862   -0.0185    0.0788
   35.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0782   -0.0048    0.0763
   35.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0691    0.0048    0.0710
   35.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0599    0.0111    0.0644
   35.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0512    0.0150    0.0572
   35.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0432    0.0170    0.0500
   35.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0361    0.0179    0.0432
   35.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0298    0.0178    0.0370
   35.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0244    0.0172    0.0313
   35.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0198    0.0162    0.0263
   40.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0220   -0.0425   -0.0390
   40.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0205   -0.0454   -0.0387
   40.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0182   -0.0481   -0.0375
   40.0000  -85.0000  -10.0000   30.0  90.0   180.0   -0.0149   -0.0506   -0.0352
   40.0000  -80.0000  -10.0000   30.0  90.0   180.0   -0.0104   -0.0527   -0.0315
   40.0000  -75.0000  -10.0000   30.0  90.0   180.0   -0.0044   -0.0541   -0.0260
   40.0000  -70.0000  -10.0000   30.0  90.0   180.0    0.0033   -0.0545   -0.0185
   40.0000  -65.0000  -10.0000   30.0  90.0   180.0    0.0129   -0.0535   -0.0085
   40.0000  -60.0000  -10.0000   30.0  90.0   180.0    0.0244   -0.0506    0.0042
   40.0000  -55.0000  -10.0000   30.0  90.0   180.0    0.0379   -0.0453    0.0198
   40.0000  -50.0000  -10.0000   30.0  90.0   180.0    0.0528   -0.0368    0.0381
   40.0000  -45.0000  -10.0000   30.0  90.0   180.0    0.0686   -0.0246    0.0588
   40.0000  -40.0000  -10.0000   30.0  90.0   180.0    0.0839   -0.0083    0.0806
   40.0000  -35.0000  -10.0000   30.0  90.0   180.0    0.0967    0.0122    0.1016
   40.0000  -30.0000  -10.0000   30.0  90.0   180.0    0.1045    0.0361    0.1189
   40.0000  -25.0000  -10.0000   30.0  90.0   180.0    0.1044    0.0614    0.1290
   40.0000  -20.0000  -10.0000   30.0  90.0   180.0    0.0937    0.0850    0.1277
   40.0000  -15.0000  -10.0000   30.0  90.0   180.0    0.0709    0.1021    0.1118
   40.0000  -10.0000  -10.0000   30.0  90.0   180.0    0.0373    0.1076    0.0803
   40.0000   -5.0000  -10.0000   30.0  90.0   180.0   -0.0029    0.0971    0.0359
   40.0000    0.0000  -10.0000   30.0  90.0   180.0   -0.0420    0.0693   -0.0143
   40.0000    5.0000  -10.0000   30.0  90.0   180.0   -0.0713    0.0278   -0.0602
   40.0000   10.0000  -10.0000   30.0  90.0   180.0   -0.0838   -0.0195   -0.0916
   40.0000   15.0000  -10.0000   30.0  90.0   180.0   -0.0775   -0.0624   -0.1025
   40.0000   20.0000  -10.0000   30.0  90.0   180.0   -0.0561   -0.0928   -0.0932
   40.0000   25.0000  -10.0000   30.0  90.0   180.0   -0.0270   -0.1075   -0.0700
   40.0000   30.0000  -10.0000   30.0  90.0   180.0    0.0029   -0.1089   -0.0406
   40.0000   35.0000  -10.0000   30.0  90.0   180.0    0.0302   -0.1013   -0.0103
   40.0000   40.0000  -10.0000   30.0  90.0   180.0    0.0525   -0.0871    0.0177
   40.0000   45.0000  -10.0000   30.0  90.0   180.0    0.0675   -0.0686    0.0401
   40.0000   50.0000  -10.0000   30.0  90.0   180.0    0.0746   -0.0493    0.0549
   40.0000   55.0000  -10.0000   30.0  90.0   180.0    0.0755   -0.0321    0.0627
   40.0000   60.0000  -10.0000   30.0  90.0   180.0    0.0723   -0.0180    0.0651
   40.0000   65.0000  -10.0000   30.0  90.0   180.0    0.0668   -0.0072    0.0639
   40.0000   70.0000  -10.0000   30.0  90.0   180.0    0.0601    0.0007    0.0604
   40.0000   75.0000  -10.0000   30.0  90.0   180.0    0.0531    0.0062    0.0556
   40.0000   80.0000  -10.0000   30.0  90.0   180.0    0.0462    0.0098    0.0502
   40.0000   85.0000  -10.0000   30.0  90.0   180.0    0.0398    0.0120    0.0446
   40.0000   90.0000  -10.0000   30.0  90.0   180.0    0.0339    0.0131    0.0391
   40.0000   95.0000  -10.0000   30.0  90.0   180.0    0.0286    0.0135    0.0340
   40.0000  100.0000  -10.0000   30.0  90.0   180.0    0.0240    0.0134    0.0293
   45.0000 -100.0000  -10.0000   30.0  90.0   180.0   -0.0169   -0.0429   -0.0341
   45.0000  -95.0000  -10.0000   30.0  90.0   180.0   -0.0148   -0.0454   -0.0330
   45.0000  -90.0000  -10.0000   30.0  90.0   180.0   -0.0119   -0.0476   -0.0309
